offset,addr,cavity_q,local_m,residual,surprise,event,label
9170,0x4742,1.00000,1.00000,0.00000,-0.00000,0,1
9171,0x4743,0.99996,1.00000,0.00358,0.00004,0,1
9172,0x4744,0.00000,0.20000,20.00100,0.22314,0,0
9173,0x4745,0.00000,1.00000,100.00500,270.73287,1,1
9174,0x4746,0.00000,1.00000,100.00500,261.18769,1,0
9175,0x4747,0.00000,0.20000,20.00100,0.22314,0,0
9176,0x4748,0.00000,0.20000,20.00100,0.22314,0,0
9177,0x4749,0.00000,0.20000,20.00100,0.22314,0,0
9178,0x474a,0.00000,0.20000,20.00100,0.22314,0,0
9179,0x474b,0.00000,0.20000,20.00100,0.22314,0,0
9180,0x474c,0.99976,1.00000,0.01563,0.00024,0,1
9181,0x474d,0.00000,0.20000,20.00100,0.22314,0,0
9183,0x474f,1.00000,1.00000,0.00000,-0.00000,0,1
9184,0x4750,0.00000,0.20000,20.00100,0.22314,0,0
9185,0x4751,0.00000,0.20000,20.00100,0.22314,0,0
9186,0x4752,0.00000,0.20000,20.00100,0.22314,0,0
9187,0x4753,0.00000,0.20000,20.00100,0.22314,0,0
9188,0x4754,1.00000,1.00000,0.00000,-0.00000,0,1
9189,0x4755,0.00000,0.20000,20.00100,0.22314,0,0
9190,0x4756,0.99995,1.00000,0.00503,0.00005,0,1
9191,0x4757,0.00000,0.20000,20.00100,0.22314,0,0
9192,0x4758,0.00000,0.20000,20.00100,0.22314,0,0
9193,0x4759,0.00000,0.20000,20.00100,0.22314,0,0
9194,0x475a,0.00000,0.20000,20.00100,0.22314,0,0
9195,0x475b,0.00000,0.20000,20.00100,0.22314,0,0
9196,0x475c,0.99615,1.00000,0.06215,0.00385,0,1
9197,0x475d,0.00000,0.20000,20.00100,0.22314,0,0
9198,0x475e,0.00000,0.20000,20.00100,0.22314,0,0
9200,0x4760,0.00000,0.20000,20.00100,0.22314,0,0
9201,0x4761,0.00000,0.20000,20.00100,0.22314,0,0
9202,0x4762,0.00000,0.20000,20.00100,0.22314,0,0
9203,0x4763,0.99999,1.00000,0.00107,0.00001,0,1
9204,0x4764,0.00000,0.20000,20.00100,0.22314,0,0
9205,0x4765,0.00000,0.20000,20.00100,0.22314,0,0
9206,0x4766,0.00000,0.20000,20.00100,0.22314,0,0
9207,0x4767,0.95148,1.00000,0.22582,0.04974,0,1
9208,0x4768,0.00000,0.20000,20.00100,0.22314,0,0
9209,0x4769,0.00000,0.20000,20.00100,0.22314,0,0
9210,0x476a,0.00000,0.20000,20.00100,0.22314,0,0
9211,0x476b,0.00000,0.20000,20.00100,0.22314,0,0
9212,0x476c,0.00000,0.20000,20.00100,0.22314,0,0
9213,0x476d,0.00000,0.20000,20.00100,0.22314,0,0
9214,0x476e,0.99996,1.00000,0.00358,0.00004,0,1
9215,0x476f,0.00000,0.20000,20.00100,0.22314,0,0
9216,0x4770,0.00000,1.00000,100.00500,547.70406,1,1
9217,0x4771,0.00000,1.00000,100.00500,272.27804,1,0
9218,0x4772,0.00000,0.20000,20.00100,0.22314,0,0
9221,0x4775,0.00000,0.20000,20.00100,0.22314,0,0
9222,0x4776,0.00000,1.00000,100.00500,708.39642,1,0
9223,0x4777,0.00000,1.00000,100.00500,255.65034,1,1
9225,0x4779,0.00000,1.00000,100.00500,547.70406,1,1
9226,0x477a,0.00000,1.00000,100.00500,270.73287,1,0
9227,0x477b,0.00000,0.20000,20.00100,0.22314,0,0
9228,0x477c,0.00000,0.20000,20.00100,0.22314,0,0
9229,0x477d,0.00000,0.20000,20.00100,0.22314,0,0
9230,0x477e,0.00000,0.20000,20.00100,0.22314,0,0
9231,0x477f,0.00000,0.20000,20.00100,0.22314,0,0
9232,0x4780,1.00000,1.00000,0.00048,0.00000,0,1
9233,0x4781,0.00000,0.20000,20.00100,0.22314,0,0
9235,0x4783,1.00000,1.00000,0.00000,-0.00000,0,1
9236,0x4784,0.00000,0.20000,20.00100,0.22314,0,0
9237,0x4785,0.00000,0.20000,20.00100,0.22314,0,0
9239,0x4787,0.00000,0.20000,20.00100,0.22314,0,0
9240,0x4788,0.99999,1.00000,0.00095,0.00001,0,1
9241,0x4789,0.00000,0.20000,20.00100,0.22314,0,0
9242,0x478a,0.99999,1.00000,0.00095,0.00001,0,1
9243,0x478b,0.00000,0.20000,20.00100,0.22314,0,0
9247,0x478f,0.00000,0.92453,92.45745,2.58400,0,0
9248,0x4790,0.99999,1.00000,0.00076,0.00001,0,1
9249,0x4791,0.00000,0.92453,92.45745,2.58400,0,0
9250,0x4792,0.99995,1.00000,0.00544,0.00005,0,1
9251,0x4793,0.00000,0.92453,92.45745,2.58400,0,0
9252,0x4794,0.00000,0.20000,20.00100,0.22314,0,0
9253,0x4795,0.99996,1.00000,0.00358,0.00004,0,1
9254,0x4796,0.00000,0.92453,92.45745,2.58400,0,0
9255,0x4797,0.00000,1.00000,100.00500,272.91962,1,0
9256,0x4798,0.00000,0.92453,92.45745,2.58400,0,0
9257,0x4799,0.00000,0.20000,20.00100,0.22314,0,0
9258,0x479a,0.00000,0.92453,92.45745,2.58400,0,0
9259,0x479b,0.00000,1.00000,100.00500,543.70406,1,1
9260,0x479c,0.00000,0.20000,20.00100,0.22314,0,0
9261,0x479d,0.00000,1.00000,100.00500,270.73287,1,0
9262,0x479e,1.00000,1.00000,0.00001,0.00000,0,1
9263,0x479f,0.00000,0.20000,20.00100,0.22314,0,0
9264,0x47a0,0.57714,1.00000,0.85596,0.54966,0,1
9265,0x47a1,0.00000,0.20000,20.00100,0.22314,0,0
9266,0x47a2,0.00000,0.20000,20.00100,0.22314,0,0
9270,0x47a6,0.00000,0.20000,20.00100,0.22314,0,0
9271,0x47a7,0.99999,1.00000,0.00095,0.00001,0,1
9272,0x47a8,0.00000,0.20000,20.00100,0.22314,0,0
9273,0x47a9,0.00000,0.20000,20.00100,0.22314,0,0
9274,0x47aa,0.04255,1.00000,4.74371,3.15712,0,1
9275,0x47ab,0.00000,0.20000,20.00100,0.22314,0,0
9276,0x47ac,0.00000,0.20000,20.00100,0.22314,0,0
9277,0x47ad,0.00000,0.20000,20.00100,0.22314,0,0
9278,0x47ae,0.00000,0.20000,20.00100,0.22314,0,0
9279,0x47af,0.96067,1.00000,0.20234,0.04013,0,1
9280,0x47b0,0.00000,0.92453,92.45745,2.58400,0,0
9281,0x47b1,0.00000,0.20000,20.00100,0.22314,0,0
9283,0x47b3,0.00000,0.20000,20.00100,0.22314,0,0
9284,0x47b4,0.00000,0.20000,20.00100,0.22314,0,0
9285,0x47b5,0.00000,0.20000,20.00100,0.22314,0,0
9286,0x47b6,0.99999,1.00000,0.00107,0.00001,0,1
9287,0x47b7,0.00000,0.20000,20.00100,0.22314,0,0
9288,0x47b8,0.00000,0.20000,20.00100,0.22314,0,0
9289,0x47b9,0.00000,0.20000,20.00100,0.22314,0,0
9290,0x47ba,0.99999,1.00000,0.00095,0.00001,0,1
9291,0x47bb,0.00000,0.20000,20.00100,0.22314,0,0
9292,0x47bc,0.00000,0.92453,92.45745,2.58400,0,0
9293,0x47bd,0.99993,1.00000,0.00679,0.00007,0,1
9294,0x47be,0.00000,0.20000,20.00100,0.22314,0,0
9295,0x47bf,0.00000,0.92453,92.45745,2.58400,0,0
9296,0x47c0,0.00000,0.20000,20.00100,0.22314,0,0
9297,0x47c1,0.97663,1.00000,0.15470,0.02365,0,1
9298,0x47c2,0.00000,0.92453,92.45745,2.58400,0,0
9299,0x47c3,0.00000,0.20000,20.00100,0.22314,0,0
9300,0x47c4,0.99996,1.00000,0.00358,0.00004,0,1
9301,0x47c5,0.00000,0.20000,20.00100,0.22314,0,0
9302,0x47c6,0.00000,1.00000,100.00500,270.73287,1,0
9303,0x47c7,0.00000,0.20000,20.00100,0.22314,0,0
9304,0x47c8,0.00000,1.00000,100.00500,543.70406,1,1
9305,0x47c9,0.00000,0.20000,20.00100,0.22314,0,0
9306,0x47ca,0.00000,0.20000,20.00100,0.22314,0,0
9307,0x47cb,0.00000,1.00000,100.00500,270.73287,1,0
9308,0x47cc,0.00000,0.20000,20.00100,0.22314,0,0
9309,0x47cd,1.00000,1.00000,0.00000,-0.00000,0,1
9310,0x47ce,0.00000,0.20000,20.00100,0.22314,0,0
9311,0x47cf,0.00000,0.20000,20.00100,0.22314,0,0
9312,0x47d0,0.00000,0.20000,20.00100,0.22314,0,0
9313,0x47d1,0.00000,0.20000,20.00100,0.22314,0,0
9314,0x47d2,0.99696,1.00000,0.05524,0.00305,0,1
9315,0x47d3,0.00000,0.20000,20.00100,0.22314,0,0
9316,0x47d4,0.00000,0.20000,20.00100,0.22314,0,0
9317,0x47d5,1.00000,1.00000,0.00000,-0.00000,0,1
9318,0x47d6,0.00000,0.92453,92.45745,2.58400,0,0
9319,0x47d7,0.00000,0.20000,20.00100,0.22314,0,0
9321,0x47d9,0.00000,0.20000,20.00100,0.22314,0,0
9322,0x47da,0.99805,1.00000,0.04419,0.00195,0,1
9323,0x47db,0.00000,0.20000,20.00100,0.22314,0,0
9324,0x47dc,0.97750,1.00000,0.15170,0.02275,0,1
9325,0x47dd,0.00000,0.20000,20.00100,0.22314,0,0
9326,0x47de,0.00000,0.20000,20.00100,0.22314,0,0
9328,0x47e0,0.00000,0.20000,20.00100,0.22314,0,0
9329,0x47e1,0.00000,0.20000,20.00100,0.22314,0,0
9330,0x47e2,0.00000,0.20000,20.00100,0.22314,0,0
9331,0x47e3,0.09861,1.00000,3.02344,2.31660,0,1
9332,0x47e4,0.00000,0.20000,20.00100,0.22314,0,0
9333,0x47e5,0.00000,0.20000,20.00100,0.22314,0,0
9334,0x47e6,0.00000,0.20000,20.00100,0.22314,0,0
9335,0x47e7,0.95612,1.00000,0.21423,0.04487,0,1
9336,0x47e8,0.00000,0.20000,20.00100,0.22314,0,0
9337,0x47e9,0.00000,0.20000,20.00100,0.22314,0,0
9338,0x47ea,0.00000,0.20000,20.00100,0.22314,0,0
9339,0x47eb,0.00000,0.20000,20.00100,0.22314,0,0
9340,0x47ec,0.00000,0.20000,20.00100,0.22314,0,0
9341,0x47ed,0.00000,0.20000,20.00100,0.22314,0,0
9342,0x47ee,0.99805,1.00000,0.04419,0.00195,0,1
9343,0x47ef,0.00000,0.20000,20.00100,0.22314,0,0
9344,0x47f0,0.00006,1.00000,99.99947,9.80284,0,1
9345,0x47f1,0.00000,0.20000,20.00100,0.22314,0,0
9346,0x47f2,0.00000,0.20000,20.00100,0.22314,0,0
9349,0x47f5,0.00000,0.20000,20.00100,0.22314,0,0
9350,0x47f6,0.00000,0.20000,20.00100,0.22314,0,0
9351,0x47f7,0.00000,0.20000,20.00100,0.22314,0,0
9352,0x47f8,0.00000,0.20000,20.00100,0.22314,0,0
9353,0x47f9,0.00000,0.20000,20.00100,0.22314,0,0
9354,0x47fa,0.99726,1.00000,0.05241,0.00274,0,1
9355,0x47fb,0.00000,0.20000,20.00100,0.22314,0,0
9356,0x47fc,0.00000,0.20000,20.00100,0.22314,0,0
9359,0x47ff,0.00000,0.20000,20.00100,0.22314,0,0
9360,0x4800,0.99466,1.00000,0.07324,0.00535,0,1
9361,0x4801,0.00000,0.20000,20.00100,0.22314,0,0
9362,0x4802,0.00000,0.20000,20.00100,0.22314,0,0
9363,0x4803,0.00000,0.20000,20.00100,0.22314,0,0
9364,0x4804,0.00000,0.20000,20.00100,0.22314,0,0
9365,0x4805,0.00000,0.20000,20.00100,0.22314,0,0
9366,0x4806,0.00000,0.20000,20.00100,0.22314,0,0
9367,0x4807,0.99756,1.00000,0.04941,0.00244,0,1
9368,0x4808,0.00000,0.20000,20.00100,0.22314,0,0
9369,0x4809,0.00000,0.20000,20.00100,0.22314,0,0
9370,0x480a,0.00000,0.20000,20.00100,0.22314,0,0
9371,0x480b,0.92544,1.00000,0.28384,0.07749,0,1
9372,0x480c,0.00000,0.20000,20.00100,0.22314,0,0
9373,0x480d,0.00000,0.20000,20.00100,0.22314,0,0
9374,0x480e,0.00000,0.20000,20.00100,0.22314,0,0
9375,0x480f,1.00000,1.00000,0.00000,0.00000,0,1
9376,0x4810,0.90747,1.00000,0.31932,0.09710,0,1
9377,0x4811,0.00000,0.20000,20.00100,0.22314,0,0
9378,0x4812,0.00000,0.20000,20.00100,0.22314,0,0
9379,0x4813,0.00000,0.20000,20.00100,0.22314,0,0
9380,0x4814,0.00000,0.20000,20.00100,0.22314,0,0
9381,0x4815,0.00000,0.20000,20.00100,0.22314,0,0
9382,0x4816,0.99999,1.00000,0.00076,0.00001,0,1
9383,0x4817,0.00000,0.20000,20.00100,0.22314,0,0
9384,0x4818,0.99999,1.00000,0.00086,0.00001,0,1
9385,0x4819,0.00000,0.20000,20.00100,0.22314,0,0
9386,0x481a,0.00000,0.20000,20.00100,0.22314,0,0
9387,0x481b,0.99999,1.00000,0.00086,0.00001,0,1
9388,0x481c,0.00000,0.20000,20.00100,0.22314,0,0
9389,0x481d,0.00000,0.20000,20.00100,0.22314,0,0
9390,0x481e,0.99999,1.00000,0.00076,0.00001,0,1
9391,0x481f,0.00000,0.20000,20.00100,0.22314,0,0
9392,0x4820,0.99917,1.00000,0.02881,0.00083,0,1
9393,0x4821,0.00000,0.20000,20.00100,0.22314,0,0
9394,0x4822,0.00000,0.20000,20.00100,0.22314,0,0
9395,0x4823,0.00000,0.20000,20.00100,0.22314,0,0
9396,0x4824,0.00000,0.20000,20.00100,0.22314,0,0
9397,0x4825,0.99999,1.00000,0.00076,0.00001,0,1
9398,0x4826,0.00000,0.20000,20.00100,0.22314,0,0
9399,0x4827,1.00000,1.00000,0.00000,0.00000,0,1
9400,0x4828,1.00000,1.00000,0.00000,0.00000,0,1
9401,0x4829,0.00000,0.20000,20.00100,0.22314,0,0
9402,0x482a,0.99999,1.00000,0.00076,0.00001,0,1
9403,0x482b,0.00000,0.20000,20.00100,0.22314,0,0
9404,0x482c,1.00000,1.00000,0.00000,0.00000,0,1
9405,0x482d,0.99996,1.00000,0.00358,0.00004,0,1
9406,0x482e,0.00000,0.20000,20.00100,0.22314,0,0
9407,0x482f,0.00000,1.00000,100.00500,276.27804,1,1
9408,0x4830,0.00000,1.00000,100.00500,272.27804,1,0
9409,0x4831,0.00000,0.20000,20.00100,0.22314,0,0
9412,0x4834,0.00000,0.20000,20.00100,0.22314,0,0
9413,0x4835,0.99696,1.00000,0.05524,0.00305,0,1
9414,0x4836,0.00000,0.20000,20.00100,0.22314,0,0
9415,0x4837,0.00000,0.20000,20.00100,0.22314,0,0
9418,0x483a,0.00000,0.20000,20.00100,0.22314,0,0
9419,0x483b,1.00000,1.00000,0.00000,0.00000,0,1
9420,0x483c,0.00000,0.20000,20.00100,0.22314,0,0
9422,0x483e,0.99999,1.00000,0.00076,0.00001,0,1
9424,0x4840,0.99692,1.00000,0.05559,0.00309,0,1
9425,0x4841,0.00000,0.20000,20.00100,0.22314,0,0
9426,0x4842,0.00000,0.20000,20.00100,0.22314,0,0
9427,0x4843,0.00000,0.20000,20.00100,0.22314,0,0
9428,0x4844,0.00000,0.20000,20.00100,0.22314,0,0
9429,0x4845,0.99938,1.00000,0.02490,0.00062,0,1
9430,0x4846,0.00000,0.20000,20.00100,0.22314,0,0
9431,0x4847,0.00000,0.20000,20.00100,0.22314,0,0
9432,0x4848,0.99938,1.00000,0.02490,0.00062,0,1
9433,0x4849,0.00000,0.20000,20.00100,0.22314,0,0
9434,0x484a,0.00000,0.20000,20.00100,0.22314,0,0
9438,0x484e,0.00000,0.20000,20.00100,0.22314,0,0
9439,0x484f,0.99950,1.00000,0.02227,0.00050,0,1
9440,0x4850,0.00000,0.20000,20.00100,0.22314,0,0
9441,0x4851,0.00000,0.20000,20.00100,0.22314,0,0
9442,0x4852,0.99653,1.00000,0.05898,0.00347,0,1
9443,0x4853,0.00000,0.20000,20.00100,0.22314,0,0
9444,0x4854,0.00000,0.92453,92.45745,2.58400,0,0
9445,0x4855,0.00000,0.20000,20.00100,0.22314,0,0
9446,0x4856,0.99996,1.00000,0.00358,0.00004,0,1
9447,0x4857,0.00000,0.92453,92.45745,2.58400,0,0
9448,0x4858,0.99093,1.00000,0.09570,0.00912,0,0
9450,0x485a,0.00000,1.00000,100.00500,220.82627,0,0
9451,0x485b,0.00000,1.00000,100.00500,216.82627,0,1
9452,0x485c,0.00000,0.20000,20.00100,0.22314,0,0
9455,0x485f,0.00000,0.20000,20.00100,0.22314,0,0
9456,0x4860,0.80000,1.00000,0.50000,0.22314,0,1
9457,0x4861,0.99997,1.00000,0.00314,0.00003,0,1
9458,0x4862,0.00000,0.20000,20.00100,0.22314,0,0
9459,0x4863,0.00000,0.20000,20.00100,0.22314,0,0
9460,0x4864,0.00000,0.20000,20.00100,0.22314,0,0
9463,0x4867,0.00000,0.20000,20.00100,0.22314,0,0
9464,0x4868,0.99805,1.00000,0.04419,0.00195,0,1
9465,0x4869,0.00000,0.20000,20.00100,0.22314,0,0
9466,0x486a,0.00000,0.20000,20.00100,0.22314,0,0
9467,0x486b,1.00000,1.00000,0.00019,0.00000,0,1
9468,0x486c,0.00000,0.20000,20.00100,0.22314,0,0
9469,0x486d,0.00000,0.20000,20.00100,0.22314,0,0
9470,0x486e,0.83275,1.00000,0.44816,0.18302,0,1
9471,0x486f,0.00000,0.20000,20.00100,0.22314,0,0
9472,0x4870,0.00000,0.20000,20.00100,0.22314,0,0
9474,0x4872,0.00000,0.20000,20.00100,0.22314,0,0
9475,0x4873,0.00000,0.20000,20.00100,0.22314,0,0
9476,0x4874,0.00000,0.20000,20.00100,0.22314,0,0
9477,0x4875,0.99944,1.00000,0.02362,0.00056,0,1
9478,0x4876,0.00000,0.20000,20.00100,0.22314,0,0
9479,0x4877,0.00000,0.20000,20.00100,0.22314,0,0
9480,0x4878,0.00000,0.20000,20.00100,0.22314,0,0
9481,0x4879,0.95148,1.00000,0.22582,0.04974,0,1
9482,0x487a,0.00000,0.20000,20.00100,0.22314,0,0
9483,0x487b,0.00000,0.20000,20.00100,0.22314,0,0
9484,0x487c,0.00000,0.20000,20.00100,0.22314,0,0
9485,0x487d,0.00000,0.20000,20.00100,0.22314,0,0
9486,0x487e,0.00000,0.20000,20.00100,0.22314,0,0
9487,0x487f,0.00000,0.20000,20.00100,0.22314,0,0
9488,0x4880,0.00000,1.00000,100.00500,266.73287,1,1
9489,0x4881,0.00000,1.00000,100.00500,543.70406,1,0
9490,0x4882,0.00000,1.00000,100.00500,708.39642,1,0
9491,0x4883,0.00000,1.00000,100.00500,276.27804,1,0
9492,0x4884,0.00000,0.20000,20.00100,0.22314,0,0
9493,0x4885,0.00000,1.00000,100.00500,708.39642,1,0
9494,0x4886,0.00000,1.00000,100.00500,538.15888,1,1
9496,0x4888,0.00000,1.00000,100.00500,209.04277,0,1
9497,0x4889,0.00000,0.92453,92.45745,2.58400,0,0
9500,0x488c,0.00000,0.92453,92.45745,2.58400,0,0
9501,0x488d,0.99999,1.00000,0.00076,0.00001,0,1
9502,0x488e,0.02666,1.00000,6.04217,3.62455,0,1
9503,0x488f,0.00000,1.00000,100.00500,20.92621,0,0
9504,0x4890,0.00000,0.20000,20.00100,0.22314,0,0
9505,0x4891,1.00000,1.00000,0.00000,0.00000,0,1
9506,0x4892,0.99938,1.00000,0.02490,0.00062,0,1
9507,0x4893,0.00000,0.20000,20.00100,0.22314,0,0
9508,0x4894,0.00000,0.20000,20.00100,0.22314,0,0
9512,0x4898,0.00000,0.92453,92.45745,2.58400,0,0
9513,0x4899,0.97663,1.00000,0.15470,0.02365,0,1
9514,0x489a,0.00000,0.92453,92.45745,2.58400,0,0
9515,0x489b,0.00000,0.20000,20.00100,0.22314,0,0
9516,0x489c,0.99653,1.00000,0.05898,0.00347,0,1
9517,0x489d,0.00000,0.20000,20.00100,0.22314,0,0
9518,0x489e,0.00000,0.92453,92.45745,2.58400,0,0
9519,0x489f,0.00000,0.20000,20.00100,0.22314,0,0
9520,0x48a0,0.99996,1.00000,0.00358,0.00004,0,1
9521,0x48a1,0.00000,0.92453,92.45745,2.58400,0,0
9522,0x48a2,0.00000,1.00000,100.00500,278.09106,1,0
9523,0x48a3,0.00000,0.92453,92.45745,2.58400,0,0
9524,0x48a4,0.00000,0.92453,92.45745,2.58400,0,0
9525,0x48a5,0.00000,0.20000,20.00100,0.22314,0,0
9526,0x48a6,0.00000,1.00000,100.00500,708.39642,1,1
9527,0x48a7,0.00000,0.20000,20.00100,0.22314,0,0
9528,0x48a8,0.00000,1.00000,100.00500,259.64251,1,0
9529,0x48a9,0.00000,1.00000,100.00500,708.39642,1,0
9530,0x48aa,0.00000,1.00000,100.00500,248.55216,1,1
9531,0x48ab,0.00000,0.92453,92.45745,2.58400,0,0
9532,0x48ac,0.00000,0.20000,20.00100,0.22314,0,0
9533,0x48ad,0.00000,1.00000,100.00500,542.15888,1,1
9534,0x48ae,0.00000,0.20000,20.00100,0.22314,0,0
9535,0x48af,0.00000,1.00000,100.00500,266.73287,1,0
9536,0x48b0,0.00000,0.20000,20.00100,0.22314,0,0
9537,0x48b1,0.99878,1.00000,0.03494,0.00122,0,1
9538,0x48b2,0.00000,0.20000,20.00100,0.22314,0,0
9539,0x48b3,0.00000,0.20000,20.00100,0.22314,0,0
9540,0x48b4,0.00000,0.20000,20.00100,0.22314,0,0
9541,0x48b5,0.99999,1.00000,0.00095,0.00001,0,1
9542,0x48b6,0.00000,0.20000,20.00100,0.22314,0,0
9543,0x48b7,0.00000,0.20000,20.00100,0.22314,0,0
9544,0x48b8,1.00000,1.00000,0.00000,0.00000,0,1
9545,0x48b9,1.00000,1.00000,0.00000,0.00000,0,1
9546,0x48ba,0.99953,1.00000,0.02168,0.00047,0,1
9547,0x48bb,0.00000,0.20000,20.00100,0.22314,0,0
9548,0x48bc,0.00000,0.20000,20.00100,0.22314,0,0
9549,0x48bd,0.00000,0.20000,20.00100,0.22314,0,0
9550,0x48be,0.00000,0.20000,20.00100,0.22314,0,0
9551,0x48bf,0.00000,0.20000,20.00100,0.22314,0,0
9552,0x48c0,0.00000,0.20000,20.00100,0.22314,0,0
9553,0x48c1,0.99950,1.00000,0.02227,0.00050,0,1
9554,0x48c2,0.00000,0.20000,20.00100,0.22314,0,0
9555,0x48c3,0.00000,0.20000,20.00100,0.22314,0,0
9556,0x48c4,0.99930,1.00000,0.02641,0.00070,0,1
9557,0x48c5,0.00000,0.20000,20.00100,0.22314,0,0
9558,0x48c6,0.00000,0.20000,20.00100,0.22314,0,0
9559,0x48c7,0.00000,0.20000,20.00100,0.22314,0,0
9560,0x48c8,0.99930,1.00000,0.02641,0.00070,0,1
9561,0x48c9,0.00000,0.20000,20.00100,0.22314,0,0
9562,0x48ca,0.00000,0.20000,20.00100,0.22314,0,0
9563,0x48cb,0.00000,0.20000,20.00100,0.22314,0,0
9564,0x48cc,0.99950,1.00000,0.02227,0.00050,0,1
9565,0x48cd,0.00000,0.20000,20.00100,0.22314,0,0
9566,0x48ce,0.00000,0.20000,20.00100,0.22314,0,0
9567,0x48cf,0.91690,1.00000,0.30106,0.08676,0,1
9568,0x48d0,0.00000,0.20000,20.00100,0.22314,0,0
9569,0x48d1,0.00000,0.20000,20.00100,0.22314,0,0
9570,0x48d2,0.00000,0.20000,20.00100,0.22314,0,0
9571,0x48d3,0.00000,0.20000,20.00100,0.22314,0,0
9572,0x48d4,0.99999,1.00000,0.00095,0.00001,0,1
9573,0x48d5,0.00000,0.20000,20.00100,0.22314,0,0
9574,0x48d6,0.00000,0.20000,20.00100,0.22314,0,0
9575,0x48d7,1.00000,1.00000,0.00000,0.00000,0,1
9576,0x48d8,1.00000,1.00000,0.00000,0.00000,0,1
9577,0x48d9,0.00000,0.20000,20.00100,0.22314,0,0
9578,0x48da,0.00000,0.20000,20.00100,0.22314,0,0
9579,0x48db,0.99999,1.00000,0.00076,0.00001,0,1
9580,0x48dc,0.00000,0.20000,20.00100,0.22314,0,0
9581,0x48dd,1.00000,1.00000,0.00000,0.00000,0,1
9582,0x48de,1.00000,1.00000,0.00000,0.00000,0,1
9583,0x48df,0.99996,1.00000,0.00358,0.00004,0,1
9584,0x48e0,0.00000,0.20000,20.00100,0.22314,0,0
9585,0x48e1,0.00000,1.00000,100.00500,259.64251,1,1
9586,0x48e2,0.00000,1.00000,100.00500,266.73287,1,0
9588,0x48e4,1.00000,1.00000,0.00000,0.00000,0,1
9591,0x48e7,0.00000,0.20000,20.00100,0.22314,0,0
9592,0x48e8,0.00000,0.20000,20.00100,0.22314,0,0
9593,0x48e9,0.07934,1.00000,3.40651,2.53404,0,1
9594,0x48ea,0.00000,0.20000,20.00100,0.22314,0,0
9595,0x48eb,0.00000,0.20000,20.00100,0.22314,0,0
9596,0x48ec,0.00000,0.20000,20.00100,0.22314,0,0
9597,0x48ed,0.00000,0.20000,20.00100,0.22314,0,0
9598,0x48ee,0.00000,0.20000,20.00100,0.22314,0,0
9599,0x48ef,0.00000,0.20000,20.00100,0.22314,0,0
9600,0x48f0,0.99950,1.00000,0.02227,0.00050,0,1
9601,0x48f1,0.00000,0.20000,20.00100,0.22314,0,0
9603,0x48f3,0.99726,1.00000,0.05241,0.00274,0,1
9605,0x48f5,0.00000,0.20000,20.00100,0.22314,0,0
9606,0x48f6,0.00000,0.20000,20.00100,0.22314,0,0
9607,0x48f7,0.00000,0.20000,20.00100,0.22314,0,0
9608,0x48f8,0.99999,1.00000,0.00076,0.00001,0,1
9609,0x48f9,0.98624,1.00000,0.11810,0.01385,0,1
9610,0x48fa,0.00000,0.20000,20.00100,0.22314,0,0
9611,0x48fb,0.00000,0.20000,20.00100,0.22314,0,0
9613,0x48fd,0.00000,0.92453,92.45745,2.58400,0,0
9614,0x48fe,0.00000,0.20000,20.00100,0.22314,0,0
9615,0x48ff,0.00000,0.92453,92.45745,2.58400,0,0
9616,0x4900,0.99950,1.00000,0.02227,0.00050,0,1
9617,0x4901,0.00000,0.20000,20.00100,0.22314,0,0
9618,0x4902,0.00000,0.20000,20.00100,0.22314,0,0
9619,0x4903,0.99930,1.00000,0.02641,0.00070,0,1
9620,0x4904,0.00000,0.20000,20.00100,0.22314,0,0
9621,0x4905,0.00000,0.20000,20.00100,0.22314,0,0
9622,0x4906,0.00000,0.20000,20.00100,0.22314,0,0
9623,0x4907,0.99999,1.00000,0.00119,0.00001,0,1
9624,0x4908,0.00000,0.20000,20.00100,0.22314,0,0
9625,0x4909,0.00000,0.20000,20.00100,0.22314,0,0
9626,0x490a,0.99870,1.00000,0.03602,0.00130,0,1
9627,0x490b,0.00000,0.20000,20.00100,0.22314,0,0
9628,0x490c,0.00000,0.92453,92.45745,2.58400,0,0
9629,0x490d,0.00000,0.20000,20.00100,0.22314,0,0
9630,0x490e,1.00000,1.00000,0.00000,0.00000,0,1
9631,0x490f,0.99996,1.00000,0.00358,0.00004,0,1
9632,0x4910,0.00000,0.20000,20.00100,0.22314,0,0
9633,0x4911,1.00000,1.00000,0.00000,0.00000,0,0
9634,0x4912,0.00000,1.00000,100.00500,259.76029,1,0
9635,0x4913,0.00000,0.20000,20.00100,0.22314,0,0
9636,0x4914,0.00000,0.20000,20.00100,0.22314,0,0
9637,0x4915,0.00000,0.20000,20.00100,0.22314,0,0
9638,0x4916,0.00000,1.00000,100.00500,708.39642,1,1
9639,0x4917,0.00000,1.00000,100.00500,259.64251,1,0
9640,0x4918,0.00000,1.00000,100.00500,276.27804,1,0
9642,0x491a,0.00000,1.00000,100.00500,547.70406,1,0
9643,0x491b,0.00000,1.00000,100.00500,708.39642,1,1
9644,0x491c,0.00000,0.20000,20.00100,0.22314,0,0
9645,0x491d,0.00000,1.00000,100.00500,542.15888,1,0
9646,0x491e,0.00000,0.20000,20.00100,0.22314,0,0
9647,0x491f,0.00000,0.20000,20.00100,0.22314,0,0
9648,0x4920,0.00000,0.20000,20.00100,0.22314,0,0
